trial_id,model,m,truth_country,lure_country,lure_relation,crop_condition,false_memory_count,true_memory_count,false_majority,true_majority,memory_tie,rep,seed,valid,choice_country,reason,correct,chose_lure,chose_truth,chose_other,followed_memory_majority,error,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,memory_lines,allowed_countries,cites_memory,cites_crop,contradiction_awareness,rationale_laundering,private_evidence_strength,social_evidence_type,choice_crop_compatible,choice_social_feature_compatible,response_type,response_type_label,alignment_type,alignment_type_label
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__compatible__palestine__k8__r2,claude-haiku-4-5-20251001,1,Peru,Palestine,compatible,ambiguous_true,8,0,True,False,False,2,13248,True,Palestine,,0.0,1.0,0.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine""]","[""Bahamas"", ""France"", ""Russia"", ""Hungary"", ""Sudan"", ""Armenia"", ""Gabon"", ""Sierra Leone"", ""Austria"", ""Yemen"", ""Luxembourg"", ""Peru"", ""Czech Republic"", ""Lithuania"", ""Estonia"", ""Germany"", ""Guinea"", ""Chad"", ""Belgium"", ""Italy"", ""Netherlands"", ""Mali"", ""Palestine"", ""Ukraine"", ""Nigeria"", ""Ireland"", ""Cote d'Ivoire"", ""Bulgaria""]",False,False,False,False,weak_private_evidence,private_compatible_social_evidence,True,True,social_evidence,Social evidence,social_evidence,Social evidence
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k0__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,0,8,False,True,False,0,13095,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru""]","[""Estonia"", ""Bulgaria"", ""Bahamas"", ""Palestine"", ""Austria"", ""Cote d'Ivoire"", ""Luxembourg"", ""Ireland"", ""Chad"", ""Yemen"", ""Gabon"", ""Hungary"", ""Belgium"", ""Sudan"", ""Czech Republic"", ""Ukraine"", ""Nigeria"", ""Guinea"", ""Peru"", ""Armenia"", ""Sierra Leone"", ""Netherlands"", ""France"", ""Mali"", ""Russia"", ""Lithuania"", ""Italy"", ""Germany""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k0__r1,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,0,8,False,True,False,1,13193,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru""]","[""Nigeria"", ""Sudan"", ""Armenia"", ""Italy"", ""Netherlands"", ""France"", ""Belgium"", ""Bulgaria"", ""Russia"", ""Austria"", ""Guinea"", ""Cote d'Ivoire"", ""Estonia"", ""Sierra Leone"", ""Ukraine"", ""Peru"", ""Germany"", ""Mali"", ""Palestine"", ""Ireland"", ""Luxembourg"", ""Yemen"", ""Chad"", ""Czech Republic"", ""Hungary"", ""Gabon"", ""Lithuania"", ""Bahamas""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k0__r2,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,0,8,False,True,False,2,13291,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru""]","[""Chad"", ""Armenia"", ""Lithuania"", ""Palestine"", ""Hungary"", ""Luxembourg"", ""Germany"", ""Sierra Leone"", ""Bulgaria"", ""Peru"", ""Netherlands"", ""Italy"", ""Nigeria"", ""Belgium"", ""Estonia"", ""Sudan"", ""Russia"", ""Ireland"", ""Ukraine"", ""Bahamas"", ""Austria"", ""Gabon"", ""Czech Republic"", ""Mali"", ""Cote d'Ivoire"", ""Yemen"", ""Guinea"", ""France""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k1__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,1,7,False,True,False,0,13417,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Peru"", ""Peru""]","[""Sudan"", ""Ukraine"", ""Mali"", ""Armenia"", ""Austria"", ""Sierra Leone"", ""Chad"", ""Hungary"", ""Lithuania"", ""Luxembourg"", ""Nigeria"", ""Russia"", ""France"", ""Italy"", ""Yemen"", ""Cote d'Ivoire"", ""Estonia"", ""Guinea"", ""Peru"", ""Czech Republic"", ""Ireland"", ""Belgium"", ""Netherlands"", ""Bulgaria"", ""Germany"", ""Bahamas"", ""Palestine"", ""Gabon""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k1__r1,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,1,7,False,True,False,1,13515,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Sierra Leone""]","[""Netherlands"", ""Estonia"", ""Italy"", ""France"", ""Peru"", ""Russia"", ""Mali"", ""Ukraine"", ""Ireland"", ""Palestine"", ""Czech Republic"", ""Lithuania"", ""Bahamas"", ""Gabon"", ""Nigeria"", ""Sierra Leone"", ""Germany"", ""Hungary"", ""Yemen"", ""Luxembourg"", ""Cote d'Ivoire"", ""Armenia"", ""Austria"", ""Bulgaria"", ""Chad"", ""Sudan"", ""Belgium"", ""Guinea""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k1__r2,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,1,7,False,True,False,2,13613,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru""]","[""Luxembourg"", ""Germany"", ""Lithuania"", ""Yemen"", ""Bahamas"", ""Mali"", ""Guinea"", ""Chad"", ""Ukraine"", ""Sudan"", ""Palestine"", ""Hungary"", ""Russia"", ""Cote d'Ivoire"", ""Nigeria"", ""Peru"", ""France"", ""Belgium"", ""Armenia"", ""Czech Republic"", ""Austria"", ""Gabon"", ""Ireland"", ""Estonia"", ""Sierra Leone"", ""Netherlands"", ""Italy"", ""Bulgaria""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k2__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,2,6,False,True,False,0,13739,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Peru""]","[""Guinea"", ""Yemen"", ""Germany"", ""Belgium"", ""Gabon"", ""Peru"", ""Austria"", ""Ireland"", ""Bahamas"", ""Russia"", ""Estonia"", ""Chad"", ""Czech Republic"", ""Armenia"", ""Ukraine"", ""Sudan"", ""Cote d'Ivoire"", ""France"", ""Mali"", ""Netherlands"", ""Lithuania"", ""Nigeria"", ""Italy"", ""Hungary"", ""Luxembourg"", ""Bulgaria"", ""Palestine"", ""Sierra Leone""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k2__r1,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,2,6,False,True,False,1,13837,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Peru""]","[""Armenia"", ""Austria"", ""Guinea"", ""Czech Republic"", ""France"", ""Germany"", ""Sierra Leone"", ""Peru"", ""Russia"", ""Lithuania"", ""Bulgaria"", ""Nigeria"", ""Mali"", ""Italy"", ""Luxembourg"", ""Estonia"", ""Belgium"", ""Gabon"", ""Chad"", ""Bahamas"", ""Cote d'Ivoire"", ""Ukraine"", ""Palestine"", ""Yemen"", ""Netherlands"", ""Ireland"", ""Hungary"", ""Sudan""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k2__r2,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,2,6,False,True,False,2,13935,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Sierra Leone"", ""Peru"", ""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Peru""]","[""Italy"", ""Russia"", ""Nigeria"", ""Ireland"", ""Sierra Leone"", ""Mali"", ""Netherlands"", ""France"", ""Estonia"", ""Palestine"", ""Chad"", ""Yemen"", ""Gabon"", ""Hungary"", ""Peru"", ""Belgium"", ""Lithuania"", ""Ukraine"", ""Guinea"", ""Czech Republic"", ""Sudan"", ""Armenia"", ""Austria"", ""Bahamas"", ""Bulgaria"", ""Cote d'Ivoire"", ""Luxembourg"", ""Germany""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k3__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,3,5,False,True,False,0,14061,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Sierra Leone"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Peru""]","[""Bulgaria"", ""Belgium"", ""Sudan"", ""Luxembourg"", ""Italy"", ""Guinea"", ""France"", ""Austria"", ""Lithuania"", ""Peru"", ""Russia"", ""Mali"", ""Hungary"", ""Ireland"", ""Netherlands"", ""Germany"", ""Gabon"", ""Cote d'Ivoire"", ""Czech Republic"", ""Armenia"", ""Sierra Leone"", ""Yemen"", ""Palestine"", ""Ukraine"", ""Nigeria"", ""Chad"", ""Bahamas"", ""Estonia""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k3__r1,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,3,5,False,True,False,1,14159,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Sierra Leone""]","[""Yemen"", ""Nigeria"", ""Chad"", ""Luxembourg"", ""Palestine"", ""Estonia"", ""Peru"", ""Cote d'Ivoire"", ""Russia"", ""France"", ""Mali"", ""Hungary"", ""Italy"", ""Bulgaria"", ""Bahamas"", ""Gabon"", ""Ireland"", ""Armenia"", ""Sierra Leone"", ""Lithuania"", ""Guinea"", ""Ukraine"", ""Belgium"", ""Sudan"", ""Netherlands"", ""Czech Republic"", ""Austria"", ""Germany""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k3__r2,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,3,5,False,True,False,2,14257,True,Peru,,1.0,0.0,1.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Sierra Leone"", ""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Sierra Leone"", ""Peru""]","[""Nigeria"", ""Gabon"", ""Peru"", ""Sierra Leone"", ""Armenia"", ""Hungary"", ""Netherlands"", ""Lithuania"", ""Palestine"", ""Ireland"", ""Chad"", ""Bahamas"", ""Guinea"", ""Czech Republic"", ""Russia"", ""Ukraine"", ""Luxembourg"", ""Cote d'Ivoire"", ""Italy"", ""Belgium"", ""Austria"", ""Yemen"", ""Estonia"", ""Mali"", ""France"", ""Sudan"", ""Germany"", ""Bulgaria""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k4__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,4,4,False,False,True,0,14383,True,Peru,,1.0,0.0,1.0,False,,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Sierra Leone""]","[""Estonia"", ""Yemen"", ""Sudan"", ""Lithuania"", ""Armenia"", ""Luxembourg"", ""France"", ""Cote d'Ivoire"", ""Bahamas"", ""Russia"", ""Gabon"", ""Netherlands"", ""Nigeria"", ""Czech Republic"", ""Chad"", ""Italy"", ""Belgium"", ""Palestine"", ""Ireland"", ""Ukraine"", ""Sierra Leone"", ""Germany"", ""Peru"", ""Mali"", ""Hungary"", ""Guinea"", ""Austria"", ""Bulgaria""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k4__r1,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,4,4,False,False,True,1,14481,True,Peru,,1.0,0.0,1.0,False,,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Sierra Leone"", ""Sierra Leone"", ""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Peru""]","[""Armenia"", ""Palestine"", ""Luxembourg"", ""Peru"", ""Austria"", ""Hungary"", ""Cote d'Ivoire"", ""Mali"", ""Italy"", ""Germany"", ""Sierra Leone"", ""Gabon"", ""Guinea"", ""Netherlands"", ""Belgium"", ""Lithuania"", ""Ukraine"", ""Sudan"", ""Nigeria"", ""France"", ""Chad"", ""Russia"", ""Bahamas"", ""Yemen"", ""Bulgaria"", ""Czech Republic"", ""Ireland"", ""Estonia""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k4__r2,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,4,4,False,False,True,2,14579,True,Peru,,1.0,0.0,1.0,False,,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Peru""]","[""Chad"", ""Peru"", ""Germany"", ""Russia"", ""Cote d'Ivoire"", ""France"", ""Czech Republic"", ""Estonia"", ""Yemen"", ""Italy"", ""Hungary"", ""Sudan"", ""Ireland"", ""Luxembourg"", ""Belgium"", ""Netherlands"", ""Guinea"", ""Mali"", ""Nigeria"", ""Bahamas"", ""Lithuania"", ""Palestine"", ""Gabon"", ""Armenia"", ""Sierra Leone"", ""Ukraine"", ""Austria"", ""Bulgaria""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k5__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,5,3,True,False,False,0,14705,True,Peru,,1.0,0.0,1.0,False,0.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Sierra Leone""]","[""Czech Republic"", ""Cote d'Ivoire"", ""Armenia"", ""Austria"", ""Bahamas"", ""Italy"", ""Russia"", ""Estonia"", ""Belgium"", ""Sudan"", ""Hungary"", ""Germany"", ""Ukraine"", ""France"", ""Sierra Leone"", ""Guinea"", ""Mali"", ""Luxembourg"", ""Gabon"", ""Bulgaria"", ""Peru"", ""Lithuania"", ""Netherlands"", ""Yemen"", ""Ireland"", ""Nigeria"", ""Palestine"", ""Chad""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k5__r1,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,5,3,True,False,False,1,14803,True,Peru,,1.0,0.0,1.0,False,0.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Peru""]","[""France"", ""Ireland"", ""Germany"", ""Guinea"", ""Armenia"", ""Yemen"", ""Mali"", ""Luxembourg"", ""Palestine"", ""Gabon"", ""Russia"", ""Lithuania"", ""Netherlands"", ""Sierra Leone"", ""Czech Republic"", ""Italy"", ""Nigeria"", ""Chad"", ""Sudan"", ""Bulgaria"", ""Cote d'Ivoire"", ""Estonia"", ""Belgium"", ""Ukraine"", ""Austria"", ""Bahamas"", ""Hungary"", ""Peru""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k5__r2,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,5,3,True,False,False,2,14901,True,Peru,,1.0,0.0,1.0,False,0.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Peru"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Peru"", ""Peru""]","[""Netherlands"", ""Ireland"", ""Lithuania"", ""Bahamas"", ""Czech Republic"", ""Cote d'Ivoire"", ""France"", ""Bulgaria"", ""Russia"", ""Austria"", ""Belgium"", ""Germany"", ""Sudan"", ""Sierra Leone"", ""Peru"", ""Luxembourg"", ""Armenia"", ""Gabon"", ""Mali"", ""Palestine"", ""Ukraine"", ""Italy"", ""Yemen"", ""Hungary"", ""Chad"", ""Nigeria"", ""Guinea"", ""Estonia""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
claude-haiku-4-5-20251001__m1__peru__ambiguous_true__incompatible__sierraleone__k6__r0,claude-haiku-4-5-20251001,1,Peru,Sierra Leone,incompatible,ambiguous_true,6,2,True,False,False,0,15027,True,Sierra Leone,,0.0,1.0,0.0,False,1.0,,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Sierra Leone"", ""Peru"", ""Sierra Leone"", ""Peru"", ""Sierra Leone""]","[""Peru"", ""Czech Republic"", ""Bahamas"", ""Bulgaria"", ""Belgium"", ""Gabon"", ""Armenia"", ""Nigeria"", ""Germany"", ""Hungary"", ""Palestine"", ""Italy"", ""Cote d'Ivoire"", ""Sierra Leone"", ""Sudan"", ""Chad"", ""France"", ""Ukraine"", ""Austria"", ""Yemen"", ""Estonia"", ""Lithuania"", ""Mali"", ""Ireland"", ""Guinea"", ""Netherlands"", ""Russia"", ""Luxembourg""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,False,True,social_evidence,Social evidence,social_evidence,Social evidence
